job_id,type,nodes,start_time,subtime,actual_finish_time,req_finish_time,terminated,finish_time
168,execution_finished,"[0, 1, 2, 3, 4, 5]",16052.0,16052,16122.0,16122.0,False,16122.0
169,execution_finished,"[0, 1, 2, 3, 4, 5, 18, 19, 6]",16242.0,16052,16285.0,16285.0,False,16285.0
170,execution_finished,"[0, 1, 2, 3, 4, 5, 6, 18]",16285.0,16189,16329.0,16329.0,False,16329.0
171,execution_finished,"[0, 1, 2, 3, 4, 5, 6]",16345.0,16345,16449.0,16449.0,False,16449.0
173,execution_finished,"[0, 1, 2, 3, 4, 5, 6]",16449.0,16443,16524.0,16524.0,False,16524.0
172,execution_finished,"[18, 19, 7, 8, 9, 10, 11, 12, 13, 14]",16563.0,16387,16670.0,16670.0,False,16670.0
174,execution_finished,"[0, 1, 2, 3, 4, 5, 6, 15]",16706.0,16586,16785.0,16785.0,False,16785.0
175,execution_finished,"[7, 8, 9, 10, 11, 12, 13]",16670.0,16632,16786.0,16786.0,False,16786.0
177,execution_finished,"[0, 1, 2, 3, 4, 5, 6, 15]",16785.0,16758,16855.0,16855.0,False,16855.0
176,execution_finished,"[14, 18, 19, 16, 17, 20]",16826.0,16655,16909.0,16909.0,False,16909.0
178,execution_finished,"[7, 8, 9, 10, 11, 12, 13]",16811.0,16811,16912.0,16912.0,False,16912.0
179,execution_finished,"[0, 1, 2, 3, 4, 5, 6, 15, 21]",16975.0,16830,17031.0,17031.0,False,17031.0
180,execution_finished,"[0, 1, 2, 3, 4]",17303.0,17303,17343.0,17343.0,False,17343.0
182,execution_finished,"[5, 6, 10, 11, 12, 13, 14]",17571.0,17438,17599.0,17599.0,False,17599.0
181,execution_finished,"[0, 1, 2, 3, 4, 7, 8, 9]",17558.0,17343,17653.0,17653.0,False,17653.0
184,execution_finished,"[5, 6, 10, 11, 12, 13]",17599.0,17556,17657.0,17657.0,False,17657.0
183,execution_finished,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",17691.0,17545,17792.0,17792.0,False,17792.0
185,execution_finished,"[0, 1, 2, 3, 4, 7, 8, 9, 14, 24]",17773.0,17620,17864.0,17864.0,False,17864.0
186,execution_finished,"[5, 6, 10, 11, 12, 13, 15, 16, 17]",17792.0,17781,17913.0,17913.0,False,17913.0
188,execution_finished,"[0, 1, 2, 3, 4, 7, 8, 9, 14, 24]",17900.0,17900,17966.0,17966.0,False,17966.0
187,execution_finished,"[18, 19, 20, 21, 22, 23, 25]",17951.0,17831,18025.0,18025.0,False,18025.0
190,execution_finished,"[6, 7, 8, 9, 10, 11, 12]",18073.0,18073,18089.0,18089.0,False,18089.0
189,execution_finished,"[0, 1, 2, 3, 4, 5]",18027.0,18027,18146.0,18146.0,False,18146.0
191,execution_finished,"[0, 1, 2, 3, 4, 5, 6]",18330.0,18330,18352.0,18352.0,False,18352.0
192,execution_finished,"[7, 8, 9, 10, 11, 12, 13, 15]",18454.0,18334,18556.0,18556.0,False,18556.0
194,execution_finished,"[7, 8, 9, 10, 11, 12, 13, 15]",18556.0,18522,18619.0,18619.0,False,18619.0
193,execution_finished,"[0, 1, 2, 3, 4, 5, 6, 14, 16, 17]",18574.0,18428,18648.0,18648.0,False,18648.0
195,execution_finished,"[7, 8, 9, 10, 11, 12, 13]",18619.0,18547,18671.0,18671.0,False,18671.0
196,execution_finished,"[0, 1, 2, 3, 4, 5, 6]",18648.0,18578,18729.0,18729.0,False,18729.0
197,execution_finished,"[14, 15, 16, 17, 18, 19, 20, 21]",18768.0,18581,18843.0,18843.0,False,18843.0
198,execution_finished,"[7, 8, 9, 10, 11, 12, 13, 22]",18791.0,18598,18871.0,18871.0,False,18871.0
199,execution_finished,"[0, 1, 2, 3, 4, 5, 6, 23]",18849.0,18617,18915.0,18915.0,False,18915.0
200,execution_finished,"[24, 25, 26, 27, 28, 29, 30, 31]",18911.0,18653,19016.0,19016.0,False,19016.0
